level,category_id,alias_ids,l1_id,l1_slug,l1_name,slug,full_name,short_name,display_group,url,listing_count,facet_value_count,seo_facet_pages,name_part_1,name_part_2,name_part_3
2,3022,,322,computers-en-software,Computers en Software,accesspoints,Accesspoints,,Netwerk en Internet,https://marketplace.apps-pilot.nl/l/computers-en-software/accesspoints/,935,0,0,Accesspoints,,
2,2724,,322,computers-en-software,Computers en Software,accu-s-en-batterijen,Accu's en Batterijen,,Laptops,https://marketplace.apps-pilot.nl/l/computers-en-software/accu-s-en-batterijen/,1459,0,0,Accu's en Batterijen,,
2,2844,,322,computers-en-software,Computers en Software,android-tablets,Android Tablets,,Tablets en E-readers,https://marketplace.apps-pilot.nl/l/computers-en-software/android-tablets/,2068,7,7,Android Tablets,,
2,371,,322,computers-en-software,Computers en Software,antivirus-en-beveiligingssoftware,Antivirus- en Beveiligingssoftware,,Software,https://marketplace.apps-pilot.nl/l/computers-en-software/antivirus-en-beveiligingssoftware/,156,0,0,Antivirus- en Beveiligingssoftware,,
2,324,,322,computers-en-software,Computers en Software,apple-desktops,Apple Desktops,,Computers,https://marketplace.apps-pilot.nl/l/computers-en-software/apple-desktops/,2241,9,9,Apple Desktops,,
2,325,,322,computers-en-software,Computers en Software,apple-macbooks,Apple Macbooks,,Laptops,https://marketplace.apps-pilot.nl/l/computers-en-software/apple-macbooks/,4774,4,4,Apple Macbooks,,
2,2722,2843,322,computers-en-software,Computers en Software,apple-ipads,Apple iPads,,Tablets en E-readers,https://marketplace.apps-pilot.nl/l/computers-en-software/apple-ipads/,5284,20,20,Apple iPads,,
2,373,,322,computers-en-software,Computers en Software,audio-software,Audio-software,Audio software,Software,https://marketplace.apps-pilot.nl/l/computers-en-software/audio-software/,216,0,0,Audio-software,,
2,3016,,322,computers-en-software,Computers en Software,barebones,Barebones,,Computeronderdelen,https://marketplace.apps-pilot.nl/l/computers-en-software/barebones/,38,0,0,Barebones,,
2,1415,,322,computers-en-software,Computers en Software,beschrijfbare-discs,Beschrijfbare discs,,Opslag,https://marketplace.apps-pilot.nl/l/computers-en-software/beschrijfbare-discs/,1126,0,0,Beschrijfbare discs,,
2,358,359,322,computers-en-software,Computers en Software,besturingssoftware,Besturingssoftware,,Software,https://marketplace.apps-pilot.nl/l/computers-en-software/besturingssoftware/,390,0,0,Besturingssoftware,,
2,3086,,322,computers-en-software,Computers en Software,capture-cards,Capture cards,,Randapparatuur en Accessoires,https://marketplace.apps-pilot.nl/l/computers-en-software/capture-cards/,197,0,0,Capture cards,,
2,3020,,322,computers-en-software,Computers en Software,chromebooks,Chromebooks,,Laptops,https://marketplace.apps-pilot.nl/l/computers-en-software/chromebooks/,1706,0,0,Chromebooks,,
2,326,,322,computers-en-software,Computers en Software,computerbehuizingen,Computerbehuizingen,,Computeronderdelen,https://marketplace.apps-pilot.nl/l/computers-en-software/computerbehuizingen/,2548,0,0,Computerbehuizingen,,
2,3018,,322,computers-en-software,Computers en Software,computerkoelers,Computerkoelers,,Computeronderdelen,https://marketplace.apps-pilot.nl/l/computers-en-software/computerkoelers/,2492,3,3,Computerkoelers,,
2,328,,322,computers-en-software,Computers en Software,desktop-pc-s,Desktop Pc's,,Computers,https://marketplace.apps-pilot.nl/l/computers-en-software/desktop-pc-s/,8756,2,2,Desktop Pc's,,
2,3038,,322,computers-en-software,Computers en Software,dockingstations,Dockingstations,,Randapparatuur en Accessoires,https://marketplace.apps-pilot.nl/l/computers-en-software/dockingstations/,2391,2,2,Dockingstations,,
2,2620,,322,computers-en-software,Computers en Software,e-readers,E-readers,,Tablets en E-readers,https://marketplace.apps-pilot.nl/l/computers-en-software/e-readers/,1126,0,0,E-readers,,
2,1475,,322,computers-en-software,Computers en Software,educatie-en-cursussoftware,Educatie- en Cursussoftware,,Software,https://marketplace.apps-pilot.nl/l/computers-en-software/educatie-en-cursussoftware/,155,0,0,Educatie- en Cursussoftware,,
2,3014,,322,computers-en-software,Computers en Software,geheugenkaartlezers,Geheugenkaartlezers,,Computeronderdelen,https://marketplace.apps-pilot.nl/l/computers-en-software/geheugenkaartlezers/,220,0,0,Geheugenkaartlezers,,
2,3013,,322,computers-en-software,Computers en Software,geluidskaarten,Geluidskaarten,,Computeronderdelen,https://marketplace.apps-pilot.nl/l/computers-en-software/geluidskaarten/,375,0,0,Geluidskaarten,,
2,333,,322,computers-en-software,Computers en Software,harde-schijven,Harde schijven,,Computeronderdelen,https://marketplace.apps-pilot.nl/l/computers-en-software/harde-schijven/,5289,2,2,Harde schijven,,
2,3037,,322,computers-en-software,Computers en Software,headsets,Headsets,,Randapparatuur en Accessoires,https://marketplace.apps-pilot.nl/l/computers-en-software/headsets/,1729,3,3,Headsets,,
2,3019,,322,computers-en-software,Computers en Software,interne-voedingen,Interne voedingen,,Computeronderdelen,https://marketplace.apps-pilot.nl/l/computers-en-software/interne-voedingen/,2582,0,0,Interne voedingen,,
2,3036,,322,computers-en-software,Computers en Software,joysticks,Joysticks,,Randapparatuur en Accessoires,https://marketplace.apps-pilot.nl/l/computers-en-software/joysticks/,1563,0,0,Joysticks,,
2,3032,,322,computers-en-software,Computers en Software,labelprinters,Labelprinters,,Printers en Toebehoren,https://marketplace.apps-pilot.nl/l/computers-en-software/labelprinters/,950,0,0,Labelprinters,,
2,1653,,322,computers-en-software,Computers en Software,laptop-opladers,Laptop-opladers,,Laptops,https://marketplace.apps-pilot.nl/l/computers-en-software/laptop-opladers/,6373,0,0,Laptop-opladers,,
2,3030,,322,computers-en-software,Computers en Software,laptophoezen,Laptophoezen,,Laptops,https://marketplace.apps-pilot.nl/l/computers-en-software/laptophoezen/,623,6,6,Laptophoezen,,
2,3029,,322,computers-en-software,Computers en Software,laptopstandaarden,Laptopstandaarden,,Laptops,https://marketplace.apps-pilot.nl/l/computers-en-software/laptopstandaarden/,1291,0,0,Laptopstandaarden,,
2,3028,,322,computers-en-software,Computers en Software,laptoptafels,Laptoptafels,,Laptops,https://marketplace.apps-pilot.nl/l/computers-en-software/laptoptafels/,367,0,0,Laptoptafels,,
2,1654,,322,computers-en-software,Computers en Software,laptoptassen,Laptoptassen,,Laptops,https://marketplace.apps-pilot.nl/l/computers-en-software/laptoptassen/,3876,6,6,Laptoptassen,,
2,335,,322,computers-en-software,Computers en Software,moederborden,Moederborden,,Computeronderdelen,https://marketplace.apps-pilot.nl/l/computers-en-software/moederborden/,2402,0,0,Moederborden,,
2,336,,322,computers-en-software,Computers en Software,monitoren,Monitoren,,Randapparatuur en Accessoires,https://marketplace.apps-pilot.nl/l/computers-en-software/monitoren/,14507,6,6,Monitoren,,
2,3035,,322,computers-en-software,Computers en Software,muismatten,Muismatten,,Randapparatuur en Accessoires,https://marketplace.apps-pilot.nl/l/computers-en-software/muismatten/,542,0,0,Muismatten,,
2,1727,,322,computers-en-software,Computers en Software,muizen,Muizen,,Randapparatuur en Accessoires,https://marketplace.apps-pilot.nl/l/computers-en-software/muizen/,4299,0,0,Muizen,,
2,3017,,322,computers-en-software,Computers en Software,nas,NAS,,Computeronderdelen,https://marketplace.apps-pilot.nl/l/computers-en-software/nas/,444,0,0,NAS,,
2,1477,,322,computers-en-software,Computers en Software,navigatiesoftware,Navigatiesoftware,,Software,https://marketplace.apps-pilot.nl/l/computers-en-software/navigatiesoftware/,560,0,0,Navigatiesoftware,,
2,338,,322,computers-en-software,Computers en Software,netwerk-switches,Netwerk switches,,Netwerk en Internet,https://marketplace.apps-pilot.nl/l/computers-en-software/netwerk-switches/,4346,0,0,Netwerk switches,,
2,3015,,322,computers-en-software,Computers en Software,netwerkkaarten,Netwerkkaarten,,Computeronderdelen,https://marketplace.apps-pilot.nl/l/computers-en-software/netwerkkaarten/,1276,0,0,Netwerkkaarten,,
2,2841,,322,computers-en-software,Computers en Software,noodvoedingen-ups,Noodvoedingen (UPS),,Randapparatuur en Accessoires,https://marketplace.apps-pilot.nl/l/computers-en-software/noodvoedingen-ups/,487,0,0,Noodvoedingen (UPS),,
2,3039,,322,computers-en-software,Computers en Software,office-software,Office-software,,Software,https://marketplace.apps-pilot.nl/l/computers-en-software/office-software/,180,0,0,Office-software,,
2,369,,322,computers-en-software,Computers en Software,ontwerp-en-bewerkingssoftware,Ontwerp- en Bewerkingssoftware,,Software,https://marketplace.apps-pilot.nl/l/computers-en-software/ontwerp-en-bewerkingssoftware/,800,0,0,Ontwerp- en Bewerkingssoftware,,
2,350,,322,computers-en-software,Computers en Software,optische-drives,Optische drives,,Randapparatuur en Accessoires,https://marketplace.apps-pilot.nl/l/computers-en-software/optische-drives/,668,0,0,Optische drives,,
2,341,"374,1726,1728",322,computers-en-software,Computers en Software,overige-computers-en-software,Overige Computers en Software,,Overige,https://marketplace.apps-pilot.nl/l/computers-en-software/overige-computers-en-software/,5928,0,0,Overige Computers en Software,,
2,332,,322,computers-en-software,Computers en Software,pc-speakers,Pc speakers,,Randapparatuur en Accessoires,https://marketplace.apps-pilot.nl/l/computers-en-software/pc-speakers/,1534,0,0,Pc speakers,,
2,1658,,322,computers-en-software,Computers en Software,pc-en-netwerkkabels,Pc- en Netwerkkabels,,Netwerk en Internet,https://marketplace.apps-pilot.nl/l/computers-en-software/pc-en-netwerkkabels/,12809,0,0,Pc- en Netwerkkabels,,
2,3033,,322,computers-en-software,Computers en Software,pocketprinters,Pocketprinters,,Printers en Toebehoren,https://marketplace.apps-pilot.nl/l/computers-en-software/pocketprinters/,99,0,0,Pocketprinters,,
2,3023,,322,computers-en-software,Computers en Software,powerlines,Powerlines,,Netwerk en Internet,https://marketplace.apps-pilot.nl/l/computers-en-software/powerlines/,558,0,0,Powerlines,,
2,3027,,322,computers-en-software,Computers en Software,presenters,Presenters,,Randapparatuur en Accessoires,https://marketplace.apps-pilot.nl/l/computers-en-software/presenters/,105,0,0,Presenters,,
2,1416,,322,computers-en-software,Computers en Software,printerbenodigdheden,Printerbenodigdheden,,Printers en Toebehoren,https://marketplace.apps-pilot.nl/l/computers-en-software/printerbenodigdheden/,10688,5,5,Printerbenodigdheden,,
2,342,,322,computers-en-software,Computers en Software,printers,Printers,,Printers en Toebehoren,https://marketplace.apps-pilot.nl/l/computers-en-software/printers/,7161,6,6,Printers,,
2,343,,322,computers-en-software,Computers en Software,processors,Processors,,Computeronderdelen,https://marketplace.apps-pilot.nl/l/computers-en-software/processors/,2412,0,0,Processors,,
2,331,,322,computers-en-software,Computers en Software,ram-geheugen,RAM geheugen,,Computeronderdelen,https://marketplace.apps-pilot.nl/l/computers-en-software/ram-geheugen/,6900,6,6,RAM geheugen,,
2,334,,322,computers-en-software,Computers en Software,routers-en-modems,Routers en Modems,,Randapparatuur en Accessoires,https://marketplace.apps-pilot.nl/l/computers-en-software/routers-en-modems/,7138,0,0,Routers en Modems,,
2,344,,322,computers-en-software,Computers en Software,scanners,Scanners,,Printers en Toebehoren,https://marketplace.apps-pilot.nl/l/computers-en-software/scanners/,788,0,0,Scanners,,
2,3012,,322,computers-en-software,Computers en Software,serverkasten,Serverkasten,,Computeronderdelen,https://marketplace.apps-pilot.nl/l/computers-en-software/serverkasten/,372,0,0,Serverkasten,,
2,1417,,322,computers-en-software,Computers en Software,servers,Servers,,Computers,https://marketplace.apps-pilot.nl/l/computers-en-software/servers/,911,0,0,Servers,,
2,2845,"2846,2847,2848",322,computers-en-software,Computers en Software,tablet-hoezen,Tablet-hoezen,,Tablets en E-readers,https://marketplace.apps-pilot.nl/l/computers-en-software/tablet-hoezen/,2400,0,0,Tablet-hoezen,,
2,3031,,322,computers-en-software,Computers en Software,tekentablets,Tekentablets,,Tablets en E-readers,https://marketplace.apps-pilot.nl/l/computers-en-software/tekentablets/,906,0,0,Tekentablets,,
2,352,,322,computers-en-software,Computers en Software,toetsenborden,Toetsenborden,,Randapparatuur en Accessoires,https://marketplace.apps-pilot.nl/l/computers-en-software/toetsenborden/,7169,5,5,Toetsenborden,,
2,1418,,322,computers-en-software,Computers en Software,usb-sticks,USB Sticks,,Opslag,https://marketplace.apps-pilot.nl/l/computers-en-software/usb-sticks/,954,0,0,USB Sticks,,
2,353,,322,computers-en-software,Computers en Software,videokaarten,Videokaarten,,Computeronderdelen,https://marketplace.apps-pilot.nl/l/computers-en-software/videokaarten/,3404,3,3,Videokaarten,,
2,327,2030,322,computers-en-software,Computers en Software,vintage-computers,Vintage Computers,,Computers,https://marketplace.apps-pilot.nl/l/computers-en-software/vintage-computers/,2505,0,0,Vintage Computers,,
2,354,,322,computers-en-software,Computers en Software,webcams,Webcams,,Randapparatuur en Accessoires,https://marketplace.apps-pilot.nl/l/computers-en-software/webcams/,826,0,0,Webcams,,
2,3024,,322,computers-en-software,Computers en Software,wifi-versterkers,WiFi-versterkers,,Netwerk en Internet,https://marketplace.apps-pilot.nl/l/computers-en-software/wifi-versterkers/,2153,0,0,WiFi-versterkers,,
2,339,2077,322,computers-en-software,Computers en Software,windows-laptops,Windows Laptops,,Laptops,https://marketplace.apps-pilot.nl/l/computers-en-software/windows-laptops/,14027,1,1,Windows Laptops,,
2,2723,,322,computers-en-software,Computers en Software,windows-tablets,Windows Tablets,,Tablets en E-readers,https://marketplace.apps-pilot.nl/l/computers-en-software/windows-tablets/,1918,6,6,Windows Tablets,,
1,378,,378,contacten-en-berichten,Contacten en Berichten,contacten-en-berichten,Contacten en Berichten,,,https://marketplace.apps-pilot.nl/l/contacten-en-berichten/,,0,0,Contacten en Berichten,,
2,379,,378,contacten-en-berichten,Contacten en Berichten,advies-en-oproepen,Advies en Oproepen,,Gezocht en Oproepen,https://marketplace.apps-pilot.nl/l/contacten-en-berichten/advies-en-oproepen/,41,0,0,Advies en Oproepen,,
2,1353,,378,contacten-en-berichten,Contacten en Berichten,contact-kwijt-en-opsporing,Contact kwijt en Opsporing,Contact en Opsporing,Opsporing,https://marketplace.apps-pilot.nl/l/contacten-en-berichten/contact-kwijt-en-opsporing/,31,0,0,Contact kwijt en Opsporing,,
2,1469,,378,contacten-en-berichten,Contacten en Berichten,dating-websites-en-sms,Dating | Websites en SMS,Websites en SMS,"Dating, Uitgaan en Relaties",https://marketplace.apps-pilot.nl/l/contacten-en-berichten/dating-websites-en-sms/,9,0,0,Dating,Websites en SMS,
2,380,,378,contacten-en-berichten,Contacten en Berichten,evenementen,Evenementen,,Feesten en Evenementen,https://marketplace.apps-pilot.nl/l/contacten-en-berichten/evenementen/,8,0,0,Evenementen,,
2,1662,,378,contacten-en-berichten,Contacten en Berichten,gevonden-voorwerpen,Gevonden voorwerpen,,Opsporing,https://marketplace.apps-pilot.nl/l/contacten-en-berichten/gevonden-voorwerpen/,52,0,0,Gevonden voorwerpen,,
2,2078,,378,contacten-en-berichten,Contacten en Berichten,huisgenoten-gezocht,Huisgenoten gezocht,Huisgenoten,Gezocht en Oproepen,https://marketplace.apps-pilot.nl/l/contacten-en-berichten/huisgenoten-gezocht/,36,0,0,Huisgenoten gezocht,,
2,385,,378,contacten-en-berichten,Contacten en Berichten,man-zoekt-man,Man zoekt Man,,"Dating, Uitgaan en Relaties",https://marketplace.apps-pilot.nl/l/contacten-en-berichten/man-zoekt-man/,3,0,0,Man zoekt Man,,
2,386,,378,contacten-en-berichten,Contacten en Berichten,man-zoekt-vrouw,Man zoekt Vrouw,,"Dating, Uitgaan en Relaties",https://marketplace.apps-pilot.nl/l/contacten-en-berichten/man-zoekt-vrouw/,33,0,0,Man zoekt Vrouw,,
2,1470,,378,contacten-en-berichten,Contacten en Berichten,muziek-maken-en-bandleden,Muziek maken en Bandleden,Muziek en Bandleden,Gezocht en Oproepen,https://marketplace.apps-pilot.nl/l/contacten-en-berichten/muziek-maken-en-bandleden/,212,0,0,Muziek maken en Bandleden,,
2,390,,378,contacten-en-berichten,Contacten en Berichten,reisgenoten-en-carpoolers,Reisgenoten en Carpoolers,Reisgenoten,Gezocht en Oproepen,https://marketplace.apps-pilot.nl/l/contacten-en-berichten/reisgenoten-en-carpoolers/,32,0,0,Reisgenoten en Carpoolers,,
2,391,,378,contacten-en-berichten,Contacten en Berichten,reunies,Reünies,,Opsporing,https://marketplace.apps-pilot.nl/l/contacten-en-berichten/reunies/,1,0,0,Reünies,,
2,1473,,378,contacten-en-berichten,Contacten en Berichten,sport-en-hobby-oproepen,Sport en Hobby oproepen,Sport en Hobby,Gezocht en Oproepen,https://marketplace.apps-pilot.nl/l/contacten-en-berichten/sport-en-hobby-oproepen/,60,0,0,Sport en Hobby oproepen,,
2,1661,,378,contacten-en-berichten,Contacten en Berichten,thuisparty-s,Thuisparty's,,Feesten en Evenementen,https://marketplace.apps-pilot.nl/l/contacten-en-berichten/thuisparty-s/,1,0,0,Thuisparty's,,
2,1474,,378,contacten-en-berichten,Contacten en Berichten,uitgaan,Uitgaan,,"Dating, Uitgaan en Relaties",https://marketplace.apps-pilot.nl/l/contacten-en-berichten/uitgaan/,1,0,0,Uitgaan,,
2,1396,,378,contacten-en-berichten,Contacten en Berichten,vriendschappen,Vriendschappen,,"Dating, Uitgaan en Relaties",https://marketplace.apps-pilot.nl/l/contacten-en-berichten/vriendschappen/,13,0,0,Vriendschappen,,
2,393,,378,contacten-en-berichten,Contacten en Berichten,vrouw-zoekt-man,Vrouw zoekt Man,,"Dating, Uitgaan en Relaties",https://marketplace.apps-pilot.nl/l/contacten-en-berichten/vrouw-zoekt-man/,32,0,0,Vrouw zoekt Man,,
2,394,,378,contacten-en-berichten,Contacten en Berichten,vrouw-zoekt-vrouw,Vrouw zoekt Vrouw,,"Dating, Uitgaan en Relaties",https://marketplace.apps-pilot.nl/l/contacten-en-berichten/vrouw-zoekt-vrouw/,3,0,0,Vrouw zoekt Vrouw,,
1,1098,,1098,diensten-en-vakmensen,Diensten en Vakmensen,diensten-en-vakmensen,Diensten en Vakmensen,,,https://marketplace.apps-pilot.nl/l/diensten-en-vakmensen/,,0,0,Diensten en Vakmensen,,
2,1205,,1098,diensten-en-vakmensen,Diensten en Vakmensen,aannemers,Aannemers,,Huis en Tuin,https://marketplace.apps-pilot.nl/l/diensten-en-vakmensen/aannemers/,581,0,0,Aannemers,,
2,2079,,1098,diensten-en-vakmensen,Diensten en Vakmensen,alarminstallateurs-en-beveiliging,Alarminstallateurs en Beveiliging,Alarm en Beveiliging,Huis en Tuin,https://marketplace.apps-pilot.nl/l/diensten-en-vakmensen/alarminstallateurs-en-beveiliging/,46,0,0,Alarminstallateurs en Beveiliging,,
2,2054,,1098,diensten-en-vakmensen,Diensten en Vakmensen,alternatieve-geneeskunde-en-spiritualiteit,Alternatieve geneeskunde en Spiritualiteit,Alternatieve geneeskunde,"Welzijn, Uiterlijk en Verzorging",https://marketplace.apps-pilot.nl/l/diensten-en-vakmensen/alternatieve-geneeskunde-en-spiritualiteit/,65,5,5,Alternatieve geneeskunde en Spiritualiteit,,
2,1189,,1098,diensten-en-vakmensen,Diensten en Vakmensen,auto-en-motor-monteurs-en-garages,Auto en Motor | Monteurs en Garages,Automonteurs en Garages,Diensten en Vakmensen,https://marketplace.apps-pilot.nl/l/diensten-en-vakmensen/auto-en-motor-monteurs-en-garages/,1456,0,0,Auto en Motor,Monteurs en Garages,
2,2037,,1098,diensten-en-vakmensen,Diensten en Vakmensen,auto-en-motor-poetsers-en-wassers,Auto en Motor | Poetsers en Wassers,Autopoetsers en Autowassers,Diensten en Vakmensen,https://marketplace.apps-pilot.nl/l/diensten-en-vakmensen/auto-en-motor-poetsers-en-wassers/,131,0,0,Auto en Motor,Poetsers en Wassers,
2,2038,,1098,diensten-en-vakmensen,Diensten en Vakmensen,auto-en-motor-schadeherstellers-en-spuiterijen,Auto en Motor | Schadeherstellers en Spuiterijen,Schadeherstellers en Spuiterijen,Diensten en Vakmensen,https://marketplace.apps-pilot.nl/l/diensten-en-vakmensen/auto-en-motor-schadeherstellers-en-spuiterijen/,176,0,0,Auto en Motor,Schadeherstellers en Spuiterijen,
2,1191,,1098,diensten-en-vakmensen,Diensten en Vakmensen,bijles-prive-les-en-taalles,"Bijles, Privé-les en Taalles",Bijles en Taalles,Diensten en Vakmensen,https://marketplace.apps-pilot.nl/l/diensten-en-vakmensen/bijles-prive-les-en-taalles/,1762,5,5,"Bijles, Privé-les en Taalles",,
2,1708,,1098,diensten-en-vakmensen,Diensten en Vakmensen,bloemisten-en-geschenken,Bloemisten en Geschenken,,"Feest, Uitjes en Vrije tijd",https://marketplace.apps-pilot.nl/l/diensten-en-vakmensen/bloemisten-en-geschenken/,9,0,0,Bloemisten en Geschenken,,
2,1187,,1098,diensten-en-vakmensen,Diensten en Vakmensen,boekhouders-en-administrateurs,Boekhouders en Administrateurs,Boekhouders,Zakelijke diensten,https://marketplace.apps-pilot.nl/l/diensten-en-vakmensen/boekhouders-en-administrateurs/,160,0,0,Boekhouders en Administrateurs,,
2,2080,,1098,diensten-en-vakmensen,Diensten en Vakmensen,bouwkundig-adviseurs-en-architecten,Bouwkundig adviseurs en Architecten,Bouwkundigen en Architecten,Zakelijke diensten,https://marketplace.apps-pilot.nl/l/diensten-en-vakmensen/bouwkundig-adviseurs-en-architecten/,103,0,0,Bouwkundig adviseurs en Architecten,,
2,2081,,1098,diensten-en-vakmensen,Diensten en Vakmensen,coaching-en-persoonlijke-effectiviteit,Coaching en Persoonlijke effectiviteit,Coaching,"Cursus, Workshop en Les",https://marketplace.apps-pilot.nl/l/diensten-en-vakmensen/coaching-en-persoonlijke-effectiviteit/,46,2,2,Coaching en Persoonlijke effectiviteit,,
2,1195,,1098,diensten-en-vakmensen,Diensten en Vakmensen,computer-en-internet-experts,Computer en Internet experts,,Diensten en Vakmensen,https://marketplace.apps-pilot.nl/l/diensten-en-vakmensen/computer-en-internet-experts/,527,0,0,Computer en Internet experts,,
2,1210,,1098,diensten-en-vakmensen,Diensten en Vakmensen,cursussen-en-workshops,Cursussen en Workshops,,"Cursus, Workshop en Les",https://marketplace.apps-pilot.nl/l/diensten-en-vakmensen/cursussen-en-workshops/,138,0,0,Cursussen en Workshops,,
2,2039,,1098,diensten-en-vakmensen,Diensten en Vakmensen,dakdekkers-en-rietdekkers,Dakdekkers en Rietdekkers,,Huis en Tuin,https://marketplace.apps-pilot.nl/l/diensten-en-vakmensen/dakdekkers-en-rietdekkers/,326,0,0,Dakdekkers en Rietdekkers,,
2,2611,,1098,diensten-en-vakmensen,Diensten en Vakmensen,detectivebureaus,Detectivebureaus,,Zakelijke diensten,https://marketplace.apps-pilot.nl/l/diensten-en-vakmensen/detectivebureaus/,3,0,0,Detectivebureaus,,
2,2040,,1098,diensten-en-vakmensen,Diensten en Vakmensen,dieren-honden-verzorging-oppas-en-les,"Dieren | Honden | Verzorging, Oppas en Les",Honden,"Huishouden, Gezin en Dier",https://marketplace.apps-pilot.nl/l/diensten-en-vakmensen/dieren-honden-verzorging-oppas-en-les/,328,0,0,Dieren,Honden,"Verzorging, Oppas en Les"
2,2082,,1098,diensten-en-vakmensen,Diensten en Vakmensen,dieren-katten-verzorging-oppas-en-les,"Dieren | Katten | Verzorging, Oppas en Les",Katten,"Huishouden, Gezin en Dier",https://marketplace.apps-pilot.nl/l/diensten-en-vakmensen/dieren-katten-verzorging-oppas-en-les/,106,0,0,Dieren,Katten,"Verzorging, Oppas en Les"
2,1196,,1098,diensten-en-vakmensen,Diensten en Vakmensen,dieren-overige-verzorging-oppas-en-les,"Dieren | Overige | Verzorging, Oppas en Les",Overige,"Huishouden, Gezin en Dier",https://marketplace.apps-pilot.nl/l/diensten-en-vakmensen/dieren-overige-verzorging-oppas-en-les/,130,0,0,Dieren,Overige,"Verzorging, Oppas en Les"
2,2041,,1098,diensten-en-vakmensen,Diensten en Vakmensen,dieren-paarden-verzorging-oppas-en-les,"Dieren | Paarden | Verzorging, Oppas en Les",Paarden,"Huishouden, Gezin en Dier",https://marketplace.apps-pilot.nl/l/diensten-en-vakmensen/dieren-paarden-verzorging-oppas-en-les/,417,0,0,Dieren,Paarden,"Verzorging, Oppas en Les"
2,1201,,1098,diensten-en-vakmensen,Diensten en Vakmensen,drukwerk-en-grafisch-ontwerpers,Drukwerk en Grafisch ontwerpers,,Zakelijke diensten,https://marketplace.apps-pilot.nl/l/diensten-en-vakmensen/drukwerk-en-grafisch-ontwerpers/,63,0,0,Drukwerk en Grafisch ontwerpers,,
2,2608,,1098,diensten-en-vakmensen,Diensten en Vakmensen,edelsmeden-en-sieradenmakers,Edelsmeden en Sieradenmakers,,Diensten en Vakmensen,https://marketplace.apps-pilot.nl/l/diensten-en-vakmensen/edelsmeden-en-sieradenmakers/,22,0,0,Edelsmeden en Sieradenmakers,,
2,1633,,1098,diensten-en-vakmensen,Diensten en Vakmensen,elektriciens,Elektriciens,,Huis en Tuin,https://marketplace.apps-pilot.nl/l/diensten-en-vakmensen/elektriciens/,497,0,0,Elektriciens,,
2,1421,,1098,diensten-en-vakmensen,Diensten en Vakmensen,fietsenmakers-en-bromfietsenmakers,Fietsenmakers en Bromfietsenmakers,,Auto en Vervoer,https://marketplace.apps-pilot.nl/l/diensten-en-vakmensen/fietsenmakers-en-bromfietsenmakers/,96,0,0,Fietsenmakers en Bromfietsenmakers,,
2,2042,,1098,diensten-en-vakmensen,Diensten en Vakmensen,film-en-videobewerking,Film- en Videobewerking,,Diensten en Vakmensen,https://marketplace.apps-pilot.nl/l/diensten-en-vakmensen/film-en-videobewerking/,92,0,0,Film- en Videobewerking,,
2,1199,,1098,diensten-en-vakmensen,Diensten en Vakmensen,fotografen,Fotografen,,Diensten en Vakmensen,https://marketplace.apps-pilot.nl/l/diensten-en-vakmensen/fotografen/,175,0,0,Fotografen,,
2,1198,,1098,diensten-en-vakmensen,Diensten en Vakmensen,geld-en-leningen,Geld en Leningen,,Zakelijke diensten,https://marketplace.apps-pilot.nl/l/diensten-en-vakmensen/geld-en-leningen/,53,0,0,Geld en Leningen,,
2,2043,,1098,diensten-en-vakmensen,Diensten en Vakmensen,gevelrenovatie-en-voegers,Gevelrenovatie en Voegers,,Huis en Tuin,https://marketplace.apps-pilot.nl/l/diensten-en-vakmensen/gevelrenovatie-en-voegers/,97,0,0,Gevelrenovatie en Voegers,,
2,2044,,1098,diensten-en-vakmensen,Diensten en Vakmensen,glaszetters,Glaszetters,,Huis en Tuin,https://marketplace.apps-pilot.nl/l/diensten-en-vakmensen/glaszetters/,48,0,0,Glaszetters,,
2,1427,,1098,diensten-en-vakmensen,Diensten en Vakmensen,groepsuitjes-en-personeelsfeesten,Groepsuitjes en Personeelsfeesten,Groepsuitjes,"Feest, Uitjes en Vrije tijd",https://marketplace.apps-pilot.nl/l/diensten-en-vakmensen/groepsuitjes-en-personeelsfeesten/,30,0,0,Groepsuitjes en Personeelsfeesten,,
2,1202,,1098,diensten-en-vakmensen,Diensten en Vakmensen,huishoudelijke-hulp,Huishoudelijke hulp,,"Huishouden, Gezin en Dier",https://marketplace.apps-pilot.nl/l/diensten-en-vakmensen/huishoudelijke-hulp/,547,0,0,Huishoudelijke hulp,,
2,1097,,1098,diensten-en-vakmensen,Diensten en Vakmensen,hypotheken-en-verzekeringen,Hypotheken en Verzekeringen,,Zakelijke diensten,https://marketplace.apps-pilot.nl/l/diensten-en-vakmensen/hypotheken-en-verzekeringen/,5,0,0,Hypotheken en Verzekeringen,,
2,1225,,1098,diensten-en-vakmensen,Diensten en Vakmensen,interieuradviseurs,Interieuradviseurs,,Huis en Tuin,https://marketplace.apps-pilot.nl/l/diensten-en-vakmensen/interieuradviseurs/,30,2,2,Interieuradviseurs,,
2,1203,,1098,diensten-en-vakmensen,Diensten en Vakmensen,juristen-en-notarissen,Juristen en Notarissen,,Zakelijke diensten,https://marketplace.apps-pilot.nl/l/diensten-en-vakmensen/juristen-en-notarissen/,12,0,0,Juristen en Notarissen,,
